"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9189","Successful login and logout","webkit","Wed Oct 08 10:39:58 UTC 2025","passed","Wed Oct 08 10:40:07 UTC 2025","Login and logout functionality","e2e/login.spec.js","",""
"","2463","Complete checkout process with generated user data","chromium","Wed Oct 08 10:39:51 UTC 2025","passed","Wed Oct 08 10:39:53 UTC 2025","Checkout flow","e2e/checkout.spec.js","",""
"","2289","Successful login and logout","chromium","Wed Oct 08 10:39:51 UTC 2025","passed","Wed Oct 08 10:39:53 UTC 2025","Login and logout functionality","e2e/login.spec.js","",""
"","5544","Complete checkout process with generated user data","firefox","Wed Oct 08 10:39:31 UTC 2025","passed","Wed Oct 08 10:39:36 UTC 2025","Checkout flow","e2e/checkout.spec.js","",""
"","10060","Complete checkout process with generated user data","webkit","Wed Oct 08 10:39:58 UTC 2025","passed","Wed Oct 08 10:40:08 UTC 2025","Checkout flow","e2e/checkout.spec.js","",""
"","4877","Successful login and logout","firefox","Wed Oct 08 10:39:31 UTC 2025","passed","Wed Oct 08 10:39:35 UTC 2025","Login and logout functionality","e2e/login.spec.js","",""
"","9710","Add multiple products to cart and remove one","webkit","Wed Oct 08 10:39:58 UTC 2025","passed","Wed Oct 08 10:40:08 UTC 2025","Shopping cart functionality","e2e/shopping.spec.js","",""
"","5231","Add multiple products to cart and remove one","firefox","Wed Oct 08 10:39:30 UTC 2025","passed","Wed Oct 08 10:39:36 UTC 2025","Shopping cart functionality","e2e/shopping.spec.js","",""
"","2187","Add multiple products to cart and remove one","chromium","Wed Oct 08 10:39:51 UTC 2025","passed","Wed Oct 08 10:39:53 UTC 2025","Shopping cart functionality","e2e/shopping.spec.js","",""
